"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000006282.20"	-5.32837747957934	0.793692875504532	0.0261283243562473	0.477236133350496
"ENSG00000102871.15"	-5.32837747957934	0.793692875504532	0.0261283243562473	0.477236133350496
"ENSG00000115419.12"	-2.04466389127083	3.00756484426719	0.0262495496158946	0.478759832494508
"ENSG00000172301.10"	2.15953446937163	2.54344093442232	0.0262773502082834	0.478759832494508
"ENSG00000105865.10"	3.46332073660166	0.774867649969761	0.0262786304384367	0.478759832494508
"ENSG00000198868.3"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000265494.1"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000007001.12"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000168746.8"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000069399.14"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000101017.13"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000165409.16"	5.46614599735295	0.703120507369738	0.0263122377867743	0.478759832494508
"ENSG00000186244.7"	-2.82446555053748	1.59646114196597	0.0263138031680317	0.478759832494508
"ENSG00000165272.14"	2.8496127639373	3.57096747086429	0.0263337413242702	0.478882811614571
"ENSG00000177283.7"	-5.45127916796385	0.87178489196651	0.0263375763373547	0.478882811614571
"ENSG00000169981.10"	-2.36978751971855	3.68674854591763	0.0264061691162104	0.479748428472868
"ENSG00000158445.9"	3.47318195347007	1.86388761839795	0.0264097201990243	0.479748428472868
"ENSG00000072609.17"	-3.20162402578032	1.20174574368969	0.0264297901565849	0.479861571682901
"ENSG00000073969.18"	-1.76891769349786	3.5731408916653	0.0264340279215653	0.479861571682901
"ENSG00000137492.7"	3.80920175377853	1.05607555066741	0.0265095314021136	0.481077063578073
"ENSG00000214753.2"	2.58008577538265	1.94202134613033	0.026604259263673	0.482640530689637
"ENSG00000242060.1"	-1.78044668543348	2.92040515092796	0.0266851511561218	0.483796204196962
"ENSG00000185272.13"	-5.49528703628154	0.884830825009438	0.0268368279747887	0.485607700798708
"ENSG00000143595.12"	-5.49528703628154	0.884830825009438	0.0268368279747887	0.485607700798708
"ENSG00000241168.1"	-5.49528703628154	0.884830825009438	0.0268368279747887	0.485607700798708
"ENSG00000102230.13"	-5.49528703628154	0.884830825009438	0.0268368279747887	0.485607700798708
"ENSG00000048545.13"	-5.49528703628154	0.884830825009438	0.0268368279747887	0.485607700798708
"ENSG00000183010.16"	-5.49528703628154	0.884830825009438	0.0268368279747887	0.485607700798708
"ENSG00000181026.14"	-1.52411004932859	4.07263225918144	0.0269051941496839	0.486688333633727
"ENSG00000082458.11"	-2.66387497409358	2.24167084565612	0.0269161456153281	0.486730030556912
"ENSG00000225882.1"	-5.90977855136519	1.17601838584547	0.0269401096854208	0.486850592141699
"ENSG00000091490.10"	-5.90977855136519	1.17601838584547	0.0269401096854208	0.486850592141699
"ENSG00000110066.14"	1.89840225354935	4.30783363510303	0.0270099796255267	0.487847901384604
"ENSG00000070814.17"	-2.40297936169239	3.17749410469868	0.0270126287214362	0.487847901384604
"ENSG00000196233.12"	-1.55635724050114	4.77000409299332	0.027081936933336	0.488942743998808
"ENSG00000231683.6"	3.81065362222012	1.55008977074913	0.0271365749354042	0.489772110560663
"ENSG00000109680.10"	-3.14154106499331	1.82136843103403	0.0271489231249583	0.489786168658183
"ENSG00000148803.11"	2.35712783338968	5.55552325408898	0.0271570983247422	0.489786168658183
"ENSG00000077684.15"	-2.00275603352412	3.95496874827845	0.0271634558213427	0.489786168658183
"ENSG00000108854.15"	-2.12463989783048	2.31434697036808	0.0272710609861597	0.491411599261809
"ENSG00000116062.14"	1.69998461008247	3.02712420100023	0.0272949474535888	0.491684632641559
"ENSG00000160972.9"	1.79637093642837	3.68915539844119	0.027367556157624	0.492750586155239
"ENSG00000234127.8"	2.0177088652327	2.26170939297635	0.0273716284956821	0.492750586155239
"ENSG00000081177.18"	-1.87908320763883	2.75881522014473	0.0274103188653543	0.492783762895186
"ENSG00000106459.14"	-5.45901829359639	0.867811493173587	0.0274342387596916	0.492783762895186
"ENSG00000172031.6"	-5.45901829359639	0.867811493173587	0.0274342387596916	0.492783762895186
"ENSG00000281655.1"	6.93094384011616	1.75096930707058	0.0274401415279061	0.492783762895186
"ENSG00000100577.18"	3.01702550100943	3.44977546577843	0.0274474404335059	0.492783762895186
"ENSG00000163900.10"	-1.96759263716962	3.17746315518708	0.0274496267139543	0.492783762895186
"ENSG00000074527.11"	-3.07336087496967	1.78319212930339	0.0274499028639274	0.492783762895186
"ENSG00000157326.18"	2.71606590433826	1.5324213779276	0.0274586920567759	0.492783762895186
"ENSG00000163545.8"	-2.50363960956965	1.79316915446424	0.0274599384709854	0.492783762895186
"ENSG00000070718.11"	-2.46437277705012	2.09239442364681	0.0274610105022329	0.492783762895186
"ENSG00000119471.14"	1.58004500832057	6.91666923746964	0.0275181359884575	0.493651507074008
"ENSG00000167004.12"	2.09727419131766	5.49753298260841	0.0275770028139841	0.494375144948727
"ENSG00000241343.9"	-1.87058460044913	3.08034431749269	0.0275833993266845	0.494375144948727
"ENSG00000138780.14"	-2.46935990761298	1.77818610785628	0.027584821030749	0.494375144948727
"ENSG00000156017.12"	1.84261419170684	3.38787724474566	0.0276999909036354	0.496123317829573
"ENSG00000106069.21"	1.79136906484534	3.09641317729913	0.0277244695030683	0.496403804623481
"ENSG00000042753.11"	-1.50588188108336	4.80885593523493	0.0277487257214021	0.496680132602509
"ENSG00000168734.13"	2.31644216408106	2.93408440763599	0.0278004333159233	0.497447486539501
"ENSG00000168488.18"	-3.1510696962264	1.17292337861256	0.027849572687436	0.497604215559412
"ENSG00000175928.5"	-3.1510696962264	1.17292337861256	0.027849572687436	0.497604215559412
"ENSG00000103356.15"	2.98658366613959	1.71261548702933	0.0278637484084427	0.497604215559412
"ENSG00000166987.14"	2.98658366613959	1.71261548702933	0.0278637484084427	0.497604215559412
"ENSG00000134108.12"	1.61748765420704	3.78886672918286	0.0278790841750988	0.497604215559412
"ENSG00000163754.17"	-1.88126357126636	3.10547996555597	0.0278799086187339	0.497604215559412
"ENSG00000237773.5"	5.76757227111695	0.88992287888199	0.0279143003904192	0.497835068447875
"ENSG00000155256.17"	5.76757227111695	0.88992287888199	0.0279143003904192	0.497835068447875
"ENSG00000206503.12"	2.35745092767636	5.08529230551449	0.0279193738313812	0.497835068447875
"ENSG00000235407.1"	-5.50320304590353	0.908583410391635	0.0279672756952143	0.497900648548608
"ENSG00000202111.1"	-5.50320304590353	0.908583410391635	0.0279672756952143	0.497900648548608
"ENSG00000163637.12"	-5.50320304590353	0.908583410391635	0.0279672756952143	0.497900648548608
"ENSG00000228065.10"	-5.50320304590353	0.908583410391635	0.0279672756952143	0.497900648548608
"ENSG00000111671.9"	-5.50320304590353	0.908583410391635	0.0279672756952143	0.497900648548608
"ENSG00000133134.11"	-2.53852677510188	2.82187562519527	0.0279792785038332	0.497956852613432
"ENSG00000197635.9"	-2.24378255268699	6.76585287182995	0.0279953072912113	0.498084650235196
"ENSG00000213341.10"	2.72629934524796	3.18625064014335	0.028004702031057	0.498094373280977
"ENSG00000114302.15"	1.7640435600013	4.55449187333359	0.0280226990044353	0.498257042026746
"ENSG00000009765.14"	2.75044515786864	2.7506434202111	0.0280765117542003	0.498898698288889
"ENSG00000211679.2"	6.12736501276652	1.13464087404809	0.0281418888028849	0.499744904221073
"ENSG00000250436.1"	6.12736501276652	1.13464087404809	0.0281418888028849	0.499744904221073
"ENSG00000185885.15"	2.3626232463001	1.79040859297801	0.0281558333638816	0.499834855740456
"ENSG00000233559.1"	2.86533355707924	1.96262748882543	0.0282133874341788	0.50069868185127
"ENSG00000172331.11"	-2.02223524816574	4.68958009262767	0.028227137810899	0.500784831008174
"ENSG00000124743.5"	-1.60549269714759	3.65398749537069	0.0282755185755018	0.501327170762433
"ENSG00000255149.1"	5.48172043586707	0.710159475607363	0.0283123063746473	0.501663412888895
"ENSG00000198300.12"	5.48172043586707	0.710159475607363	0.0283123063746473	0.501663412888895
"ENSG00000134758.13"	1.81500150416399	2.67681269198029	0.0284128842314616	0.503287127766415
"ENSG00000151498.11"	2.57873054342276	2.83274157858705	0.0284381436646398	0.503576099815529
"ENSG00000196642.18"	-2.55707733138476	2.14492551114122	0.0284727562064086	0.504030460731874
"ENSG00000101413.11"	2.88881612218496	2.99280473366192	0.0284853847656356	0.504095493433488
"ENSG00000164096.12"	-1.50351591463818	7.86328008588589	0.0285127819078801	0.504421757366529
"ENSG00000231924.9"	-7.11976782672639	2.07273866237318	0.0285352335567831	0.504501853835425
"ENSG00000108510.9"	1.68562544816982	3.58730581341894	0.0285811562448499	0.505155110986291
"ENSG00000077713.18"	3.79928369951625	2.91492621490753	0.0286395351114625	0.505710586583926
"ENSG00000157625.15"	2.09856310387951	3.22578365545017	0.0287106043889976	0.506806538999638
"ENSG00000125731.12"	-5.58640794990559	0.960036254777795	0.0287519817601015	0.507278767582547
"ENSG00000223797.5"	1.71896884687132	4.35772338045674	0.0287553789521949	0.507278767582547
"ENSG00000111859.16"	-1.59232468282366	3.89975698515796	0.0288236701856094	0.508324206064695
"ENSG00000078596.10"	-3.60936496023888	1.46250965027982	0.0288337297898839	0.508342358616327
"ENSG00000175416.12"	-2.51401152440908	2.57446624221913	0.0288914279022823	0.508881461484098
"ENSG00000105048.16"	-3.03761368483136	1.73531583404021	0.0290111115089168	0.510829684132453
"ENSG00000017427.15"	1.76090023853933	5.31628672509554	0.0290593616372836	0.511519275999877
"ENSG00000138629.15"	-2.02280759343914	2.85158970002461	0.0290984031003449	0.511886376789911
"ENSG00000197535.14"	-3.59355119589316	1.46503610702001	0.0292401234116643	0.514218765139899
"ENSG00000243156.7"	2.12215398889448	2.05309940976376	0.0293889102935943	0.516673931029765
"ENSG00000100568.10"	2.66692076734891	2.39855093239625	0.0294160345059686	0.516989332015139
"ENSG00000148290.9"	1.91893799891269	2.40873038741706	0.0294450506896645	0.51725064111517
"ENSG00000172469.15"	2.41588937217755	3.66893553581244	0.0294492797465781	0.51725064111517
"ENSG00000144891.17"	5.66007288049855	0.814746118218287	0.0295150853296621	0.517921664109311
"ENSG00000279317.2"	5.66007288049855	0.814746118218287	0.0295150853296621	0.517921664109311
"ENSG00000241886.1"	5.66007288049855	0.814746118218287	0.0295150853296621	0.517921664109311
"ENSG00000198515.13"	2.89112046114552	4.64422971029181	0.029561167603037	0.518198033934226
"ENSG00000241186.9"	-1.94925713191829	3.56999717244858	0.0295676564581162	0.518198033934226
"ENSG00000080822.16"	-1.68376357791805	6.02650462635758	0.0296256937470213	0.519053587955516
"ENSG00000157985.18"	-2.52221138908527	2.13595074506989	0.0297071015079267	0.520231168083214
"ENSG00000135114.12"	3.29455547228648	1.78751448811247	0.0297113887230656	0.520231168083214
"ENSG00000160563.13"	-1.83276759864714	2.60320655169822	0.0297914683835715	0.52147112242425
"ENSG00000185684.12"	-1.97773365773039	2.55199691584881	0.0298471949813764	0.522284161357358
"ENSG00000073464.11"	3.61139369267864	0.858148082110746	0.0299003178444377	0.52305114742602
"ENSG00000167378.8"	-2.91201660822764	2.09324418015136	0.0299258168497331	0.523210691756605
"ENSG00000122574.10"	-3.10390642855538	1.79404669504207	0.0299428659527861	0.523210691756605
"ENSG00000164402.13"	-3.80775608405308	1.63195205073964	0.0299470207335947	0.523210691756605
"ENSG00000138835.22"	2.02151814916004	2.98932055030812	0.0299559103180064	0.523210691756605
"ENSG00000167315.17"	2.477619505391	9.5057653090614	0.0300407757047131	0.523972045816988
"ENSG00000101940.17"	2.09840319485614	2.41864408692436	0.0300460406071312	0.523972045816988
"ENSG00000138152.8"	2.03728629288172	3.09189533347629	0.0301690868972999	0.525665037517474
"ENSG00000176532.3"	-5.65011196408786	0.971167868587739	0.0301711355980132	0.525665037517474
"ENSG00000251369.8"	-5.65011196408786	0.971167868587739	0.0301711355980132	0.525665037517474
"ENSG00000103018.16"	-1.53433575708392	6.6632936063083	0.0302108127613657	0.526030709178954
"ENSG00000218537.1"	-1.53399062715476	3.87157367050095	0.0302309715094711	0.526218948417642
"ENSG00000166912.16"	2.86024174919293	2.01573897553065	0.0303078710788741	0.527394431728921
"ENSG00000172123.12"	-3.52225787461914	1.42520553857657	0.0303256450784118	0.527540648454585
"ENSG00000204650.14"	-1.91480645836482	2.79401869206437	0.0303810345441966	0.528340926041539
"ENSG00000106605.10"	-2.60361935174006	3.29694023373155	0.0303907352800014	0.52834640553339
"ENSG00000075618.17"	-3.57271378547536	1.45250105069334	0.0304034374186051	0.528404045262592
"ENSG00000134717.17"	-1.6671654107314	5.18866557822385	0.0304144170790377	0.52843172241675
"ENSG00000120451.10"	1.60927429023514	3.12789615132562	0.0304275908109794	0.528438440620651
"ENSG00000250613.1"	-2.96353094949446	1.70160502524732	0.0304429656073183	0.528438440620651
"ENSG00000275004.3"	-5.77612899395436	1.08817738485503	0.0306125750569199	0.531055065540583
"ENSG00000259256.1"	-5.77612899395436	1.08817738485503	0.0306125750569199	0.531055065540583
"ENSG00000132321.16"	-2.40762593075325	2.04036688197497	0.0307848225026544	0.533878623888455
"ENSG00000116729.13"	-2.94619968026917	1.69067729579028	0.0308205233088654	0.534333144017851
"ENSG00000015171.19"	1.51308939346552	3.66125796215281	0.0308344518051232	0.534410035549816
"ENSG00000118508.4"	1.62105781035249	3.27646966033958	0.0309076077086867	0.535449327004896
"ENSG00000055609.17"	1.70625052033774	4.17528645964826	0.0309697134769047	0.536094120773492
"ENSG00000139629.15"	-3.57387487171354	1.46049575656081	0.0310725772218111	0.537319324709284
"ENSG00000107186.16"	1.51903860275025	5.02543907661758	0.0310753281794097	0.537319324709284
"ENSG00000112818.9"	-5.89173850909306	1.11595747863898	0.0311677726939685	0.538694328603491
"ENSG00000120129.5"	1.59089812689345	5.57308854264409	0.0312162933423951	0.539036992732699
"ENSG00000143248.12"	-2.01332756025827	2.57115088261374	0.0312163252324196	0.539036992732699
"ENSG00000100321.14"	-2.96402697468329	1.67837921717451	0.0313073217724799	0.540442522090835
"ENSG00000124831.18"	1.74196142442084	6.09181200839596	0.0313373291018598	0.540794686428876
"ENSG00000107938.17"	-2.41732169436332	2.04361042377657	0.0313715795961912	0.541219837636651
"ENSG00000205352.10"	-1.7843678027336	4.06591577780307	0.0314707379311765	0.542764169840599
"ENSG00000197993.7"	-3.45641094930592	1.37773801279783	0.0314974959707206	0.543059277390437
"ENSG00000170017.12"	1.79341582386755	4.2430328795303	0.0315253210817124	0.543372596341958
"ENSG00000189308.10"	3.29182711202728	1.33961239630153	0.0316491430744622	0.545339825861862
"ENSG00000218748.1"	1.83650095504371	2.42939813032274	0.0317080871331338	0.546188295283201
"ENSG00000272325.1"	1.95637215720091	3.24984179502501	0.0317555359238928	0.546671065371161
"ENSG00000075426.11"	-1.84564439267394	3.32838726509429	0.0317690337084903	0.546736231902184
"ENSG00000243276.5"	-5.29280484678686	0.775979474049446	0.0318098068326094	0.546769299550559
"ENSG00000012232.8"	-5.29280484678686	0.775979474049446	0.0318098068326094	0.546769299550559
"ENSG00000163288.13"	-5.29280484678686	0.775979474049446	0.0318098068326094	0.546769299550559
"ENSG00000226332.2"	-5.29280484678686	0.775979474049446	0.0318098068326094	0.546769299550559
"ENSG00000279530.2"	3.26120953047603	0.668657255484585	0.0319198969707876	0.548494127038019
"ENSG00000114867.20"	1.87699352517478	4.97647870053011	0.031952035046789	0.548878824805887
"ENSG00000165997.4"	-1.54305837486864	3.82775558573424	0.0320095007893191	0.54969823914983
"ENSG00000162949.16"	-5.36620650102673	0.811324648189356	0.0320403747818857	0.549892932194113
"ENSG00000164920.9"	-5.36620650102673	0.811324648189356	0.0320403747818857	0.549892932194113
"ENSG00000125449.6"	3.17285558962563	1.19358043449342	0.0320909148254455	0.550424700874101
"ENSG00000070081.15"	1.63783988455794	8.75839197199017	0.0321942837854926	0.551601491026249
"ENSG00000276966.2"	-2.74128497385614	2.30248559331662	0.0321987191926572	0.551601491026249
"ENSG00000104290.10"	-3.28191981150219	1.24445642192637	0.0322464331166139	0.552250824287663
"ENSG00000008283.15"	2.84629419263021	2.20370899199313	0.0322681562626726	0.552372220481472
"ENSG00000066248.14"	2.28542314345412	1.51690679437203	0.0322731464509541	0.552372220481472
"ENSG00000128228.4"	2.34098080608425	3.26194346064275	0.0323164743606314	0.552945681210645
"ENSG00000115841.19"	1.66090662219877	3.30730468849379	0.0323640874302073	0.553592091676894
"ENSG00000264745.1"	5.62075292997799	0.797662044438094	0.0324955023031323	0.554866783084853
"ENSG00000196735.11"	5.62075292997799	0.797662044438094	0.0324955023031323	0.554866783084853
"ENSG00000196553.14"	5.62075292997799	0.797662044438094	0.0324955023031323	0.554866783084853
"ENSG00000157353.16"	5.62075292997799	0.797662044438094	0.0324955023031323	0.554866783084853
"ENSG00000198744.5"	2.26959841127861	2.26124156027033	0.032525428165995	0.555162978646911
"ENSG00000196712.17"	1.78466968920396	3.3073162337109	0.0325348207868857	0.555162978646911
"ENSG00000161031.12"	6.80105835345744	1.64577825014852	0.0325985235789552	0.555882247393247
"ENSG00000237759.1"	6.80105835345744	1.64577825014852	0.0325985235789552	0.555882247393247
"ENSG00000266028.7"	-2.93812706484098	1.68298639510954	0.0326065972837209	0.555882247393247
"ENSG00000123416.15"	-3.53578314368312	1.41394523074585	0.0326386877865674	0.556260869382148
